Potential (custom) / Current (µA),GR1,GR2,GR3
1.42669677734375,7.0587158203125,7.80029296875,11.492919921875
1.43157958984375,7.049560546875,7.821655273437499,11.4990234375
1.43646240234375,7.06787109375,7.8460693359375,11.517333984375
1.44134521484375,7.086181640625,7.849121093749999,11.5203857421875
1.44622802734375,7.1014404296875,7.87353515625,11.541748046875
1.45111083984375,7.12890625,7.8948974609375,11.5509033203125
1.45599365234375,7.147216796875,7.91015625,11.5753173828125
1.46087646484375,7.171630859375,7.931518554687501,11.5966796875
1.46575927734375,7.18994140625,7.940673828125,11.614990234375
1.47064208984375,7.2265625,7.9803466796875,11.651611328125
1.47552490234375,7.2509765625,7.99560546875,11.663818359375
1.48040771484375,7.257080078125,8.0352783203125,11.676025390625
1.48529052734375,7.2906494140625,8.056640625,11.70654296875
1.49017333984375,7.3211669921875,8.06884765625,11.7401123046875
1.49505615234375,7.342529296875,8.10546875,11.7645263671875
1.49993896484375,7.3760986328125,8.11767578125,11.7950439453125
1.50482177734375,7.40966796875,8.16650390625,11.8316650390625
1.50970458984375,7.4249267578125,8.1878662109375,11.8560791015625
1.51458740234375,7.464599609375,8.221435546875,11.895751953125
1.51947021484375,7.489013671875,8.251953125,11.92626953125
1.52435302734375,7.51953125,8.2855224609375,11.97509765625
1.52923583984375,7.5592041015625,8.3251953125,12.005615234375
1.53411865234375,7.5958251953125,8.367919921875,12.04833984375
1.53900146484375,7.638549804687501,8.404541015625,12.1063232421875
1.54388427734375,7.669067382812501,8.441162109375,12.1368408203125
1.54876708984375,7.714843750000001,8.4991455078125,12.1917724609375
1.55364990234375,7.75146484375,8.53271484375,12.2406005859375
1.55853271484375,7.8125,8.5906982421875,12.29248046875
1.56341552734375,7.833862304687499,8.6334228515625,12.353515625
1.56829833984375,7.891845703125,8.6944580078125,12.3931884765625
1.57318115234375,7.931518554687501,8.7310791015625,12.457275390625
1.57806396484375,7.9833984375,8.7860107421875,12.5213623046875
1.58294677734375,8.0413818359375,8.856201171875,12.5885009765625
1.58782958984375,8.0841064453125,8.88671875,12.6373291015625
1.59271240234375,8.1512451171875,8.9752197265625,12.725830078125
1.59759521484375,8.209228515625,9.027099609375,12.7838134765625
1.60247802734375,8.270263671875,9.1033935546875,12.85400390625
1.59759521484375,7.26318359375,8.0810546875,11.6973876953125
1.59271240234375,6.70166015625,7.476806640625,10.986328125
1.58782958984375,6.2744140625,7.0281982421875,10.43701171875
1.58294677734375,5.9234619140625,6.65283203125,9.9700927734375
1.57806396484375,5.6365966796875,6.3232421875,9.5672607421875
1.57318115234375,5.364990234375,6.0394287109375,9.197998046875
1.56829833984375,5.126953125,5.7952880859375,8.85009765625
1.56341552734375,4.9102783203125,5.5389404296875,8.5357666015625
1.55853271484375,4.7149658203125,5.3375244140625,8.2763671875
1.55364990234375,4.51690673828125,5.1422119140625,8.001708984375
1.54876708984375,4.3536376953125,4.9407958984375,7.757568359374999
1.54388427734375,4.19647216796875,4.766845703125,7.50732421875
1.53900146484375,4.04632568359375,4.6112060546875,7.28759765625
1.53411865234375,3.91143798828125,4.46075439453125,7.0831298828125
1.52923583984375,3.7603759765625,4.2913818359375,6.866455078125
1.52435302734375,3.634033203125,4.16107177734375,6.689453125
1.51947021484375,3.52203369140625,4.03167724609375,6.5093994140625
1.51458740234375,3.39935302734375,3.8998413085937496,6.3262939453125
1.50970458984375,3.2867431640625,3.77105712890625,6.15234375
1.50482177734375,3.18145751953125,3.66943359375,5.9967041015625
1.49993896484375,3.0792236328125,3.546142578125,5.8349609375
1.49505615234375,2.96875,3.4375,5.67626953125
1.49017333984375,2.88330078125,3.3502197265625,5.548095703125
1.48529052734375,2.791748046875,3.23516845703125,5.401611328125
1.48040771484375,2.694091796875,3.15673828125,5.2703857421875
1.47552490234375,2.61077880859375,3.045654296875,5.1361083984375
1.47064208984375,2.5335693359375,2.96722412109375,4.998779296875
1.46575927734375,2.45452880859375,2.87139892578125,4.876708984375
1.46087646484375,2.366943359375,2.791748046875,4.7607421875
1.45599365234375,2.3040771484375,2.71270751953125,4.65087890625
1.45111083984375,2.2247314453125,2.61932373046875,4.5257568359375
1.44622802734375,2.1588134765625,2.56103515625,4.41650390625
1.44134521484375,2.08251953125,2.47589111328125,4.320068359375
1.43646240234375,2.02301025390625,2.40234375,4.2041015625
1.43157958984375,1.9592285156249998,2.3345947265625,4.10919189453125
1.42669677734375,1.89849853515625,2.25860595703125,4.00146484375
1.42181396484375,1.83990478515625,2.1875,3.8955688476562504
1.41693115234375,1.7669677734375,2.12890625,3.798828125
1.41204833984375,1.7230224609375,2.06085205078125,3.7103271484375
1.40716552734375,1.6473388671875,1.9940185546874998,3.614501953125
1.40228271484375,1.61285400390625,1.932373046875,3.51959228515625
1.39739990234375,1.54998779296875,1.87713623046875,3.42803955078125
1.39251708984375,1.48681640625,1.8212890625,3.35174560546875
1.38763427734375,1.434326171875,1.7608642578125,3.250732421875
1.38275146484375,1.3861083984375,1.7010498046875,3.1640625
1.37786865234375,1.3409423828125,1.6473388671875,3.09295654296875
1.37298583984375,1.27960205078125,1.59088134765625,3.0029296875
1.36810302734375,1.23626708984375,1.5484619140625,2.93609619140625
1.36322021484375,1.1822509765625,1.48101806640625,2.8546142578125
1.35833740234375,1.134033203125,1.43585205078125,2.78228759765625
1.35345458984375,1.08367919921875,1.3775634765625,2.70751953125
1.34857177734375,1.04705810546875,1.339111328125,2.62664794921875
1.34368896484375,1.0009765625,1.28662109375,2.56317138671875
1.33880615234375,0.95123291015625,1.2451171875,2.49114990234375
1.33392333984375,0.91796875,1.20330810546875,2.43438720703125
1.32904052734375,0.86700439453125,1.1444091796875,2.3480224609375
1.32415771484375,0.82916259765625,1.1236572265625,2.30010986328125
1.31927490234375,0.787353515625,1.0479736328125,2.22930908203125
1.31439208984375,0.738525390625,1.01165771484375,2.154541015625
1.30950927734375,0.694580078125,0.9725952148437501,2.0947265625
1.30462646484375,0.6536865234375,0.93414306640625,2.03521728515625
1.29974365234375,0.6146240234375,0.87677001953125,1.9723510742187502
1.29486083984375,0.59234619140625,0.84228515625,1.90399169921875
1.28997802734375,0.54779052734375,0.8056640625,1.84722900390625
1.28509521484375,0.5145263671875,0.75408935546875,1.7791748046875
1.28021240234375,0.478515625,0.72479248046875,1.71478271484375
1.27532958984375,0.43060302734375,0.69183349609375,1.67755126953125
1.27044677734375,0.40252685546875,0.64361572265625,1.60888671875
1.26556396484375,0.367431640625,0.6048583984375,1.53717041015625
1.26068115234375,0.333251953125,0.56427001953125,1.497802734375
1.25579833984375,0.3076171875,0.5279541015625,1.42852783203125
1.25091552734375,0.2593994140625,0.48919677734375,1.37603759765625
1.24603271484375,0.2276611328125,0.45623779296875,1.32110595703125
1.24114990234375,0.197265625,0.40496826171875,1.26739501953125
1.23626708984375,0.16973876953125,0.38909912109375,1.220703125
1.23138427734375,0.130584716796875,0.34912109375,1.1651611328125
1.22650146484375,0.104278564453125,0.3106689453125,1.107177734375
1.22161865234375,0.07501220703125,0.27679443359375,1.05377197265625
1.21673583984375,0.030975341796875003,0.246307373046875,1.00128173828125
1.21185302734375,0.014373779296875,0.209930419921875,0.946044921875
1.20697021484375,-0.02557373046875,0.178314208984375,0.89874267578125
1.20208740234375,-0.047332763671875,0.155029296875,0.85235595703125
1.19720458984375,-0.067626953125,0.108642578125,0.78857421875
1.19232177734375,-0.10137939453125,0.0830078125,0.73455810546875
1.18743896484375,-0.132354736328125,0.036407470703125,0.6854248046875
1.18255615234375,-0.174957275390625,0.0123291015625,0.63873291015625
1.17767333984375,-0.192230224609375,-0.025238037109375,0.5859375
1.17279052734375,-0.222198486328125,-0.04742431640625,0.535888671875
1.16790771484375,-0.25604248046875,-0.07861328125,0.48583984375
1.16302490234375,-0.28656005859375,-0.11767578125,0.42572021484375
1.15814208984375,-0.30731201171875,-0.144622802734375,0.379638671875
1.15325927734375,-0.347900390625,-0.17266845703125,0.32623291015625
1.14837646484375,-0.36376953125,-0.2081298828125,0.29388427734375
1.14349365234375,-0.3900146484375,-0.24169921875,0.2362060546875
1.13861083984375,-0.4315185546875,-0.27618408203125,0.16845703125
1.13372802734375,-0.43853759765625,-0.299072265625,0.123291015625
1.12884521484375,-0.48431396484374994,-0.33203125,0.070770263671875
1.12396240234375,-0.50689697265625,-0.35614013671875,0.03106689453125
1.11907958984375,-0.54351806640625,-0.39306640625,-0.030487060546875003
1.11419677734375,-0.5596923828125,-0.41656494140625,-0.0772705078125
1.10931396484375,-0.587158203125,-0.45135498046875,-0.1287841796875
1.10443115234375,-0.61309814453125,-0.49224853515624994,-0.1824951171875
1.09954833984375,-0.63140869140625,-0.51605224609375,-0.23040771484375
1.09466552734375,-0.6689453125,-0.537109375,-0.28594970703125
1.08978271484375,-0.68634033203125,-0.57952880859375,-0.3289794921875
1.08489990234375,-0.71685791015625,-0.606689453125,-0.38543701171875
1.08001708984375,-0.74554443359375,-0.62957763671875,-0.4400634765625
1.07513427734375,-0.7733154296875,-0.67291259765625,-0.4931640625
1.07025146484375,-0.80230712890625,-0.70220947265625,-0.5462646484375
1.06536865234375,-0.82061767578125,-0.72723388671875,-0.5950927734375
1.06048583984375,-0.845947265625,-0.74920654296875,-0.6463623046875
1.05560302734375,-0.8660888671875,-0.777587890625,-0.70159912109375
1.05072021484375,-0.89599609375,-0.8319091796875,-0.7550048828125
1.04583740234375,-0.92681884765625,-0.8392333984375,-0.79925537109375
1.04095458984375,-0.9616088867187501,-0.88348388671875,-0.8685302734375
1.03607177734375,-0.98419189453125,-0.902099609375,-0.914306640625
1.03118896484375,-1.00921630859375,-0.93414306640625,-0.95916748046875
1.02630615234375,-1.03363037109375,-0.9664916992187499,-1.02081298828125
1.02142333984375,-1.04705810546875,-0.992431640625,-1.065673828125
1.01654052734375,-1.08001708984375,-1.02020263671875,-1.13800048828125
1.01165771484375,-1.10107421875,-1.0577392578125,-1.170654296875
1.00677490234375,-1.11785888671875,-1.07421875,-1.22314453125
1.00189208984375,-1.1395263671875,-1.0986328125,-1.26739501953125
0.99700927734375,-1.1663818359375,-1.15203857421875,-1.33392333984375
0.99212646484375,-1.20452880859375,-1.16058349609375,-1.387939453125
0.98724365234375,-1.2109375,-1.1895751953125,-1.435546875
0.98236083984375,-1.2359619140625,-1.21368408203125,-1.4837646484375
0.97747802734375,-1.2677001953125,-1.24603271484375,-1.52923583984375
0.97259521484375,-1.2939453125,-1.26739501953125,-1.57958984375
0.96771240234375,-1.3104248046875,-1.29791259765625,-1.62933349609375
0.96282958984375,-1.3372802734375,-1.33026123046875,-1.683349609375
0.95794677734375,-1.34857177734375,-1.34918212890625,-1.7254638671875
0.95306396484375,-1.3787841796875,-1.37908935546875,-1.768798828125
0.94818115234375,-1.3885498046875,-1.4068603515625,-1.82403564453125
0.94329833984375,-1.422119140625,-1.43157958984375,-1.878662109375
0.93841552734375,-1.44866943359375,-1.45355224609375,-1.9207763671874998
0.93353271484375,-1.45721435546875,-1.47857666015625,-1.9656372070312498
0.92864990234375,-1.47735595703125,-1.5032958984375,-2.03094482421875
0.92376708984375,-1.50115966796875,-1.531982421875,-2.07977294921875
0.91888427734375,-1.513671875,-1.57073974609375,-2.122802734375
0.91400146484375,-1.54693603515625,-1.57196044921875,-2.16278076171875
0.90911865234375,-1.575927734375,-1.6162109375,-2.21893310546875
0.90423583984375,-1.588134765625,-1.63177490234375,-2.271728515625
0.89935302734375,-1.61407470703125,-1.656494140625,-2.315673828125
0.89447021484375,-1.6290283203125,-1.68609619140625,-2.37152099609375
0.88958740234375,-1.64520263671875,-1.71417236328125,-2.41546630859375
0.88470458984375,-1.67144775390625,-1.74530029296875,-2.47467041015625
0.87982177734375,-1.6876220703125,-1.7633056640625,-2.52838134765625
0.87493896484375,-1.7047119140625,-1.7913818359375,-2.58056640625
0.87005615234375,-1.73828125,-1.81304931640625,-2.6300048828125
0.86517333984375,-1.74102783203125,-1.8475341796875,-2.6873779296875
0.86029052734375,-1.7822265625,-1.86859130859375,-2.7349853515625
0.85540771484375,-1.7889404296875,-1.9085693359375,-2.7789306640625
0.85052490234375,-1.824951171875,-1.91802978515625,-2.84423828125
0.84564208984375,-1.839599609375,-1.9537353515624998,-2.890625
0.84075927734375,-1.86981201171875,-1.99127197265625,-2.95745849609375
0.83587646484375,-1.88201904296875,-2.00103759765625,-3.004150390625
0.83099365234375,-1.9113159179687502,-2.0501708984375,-3.0694580078125
0.82611083984375,-1.9390869140625,-2.07244873046875,-3.1085205078125
0.82122802734375,-1.956787109375,-2.1124267578125,-3.18267822265625
0.81634521484375,-1.995849609375,-2.12310791015625,-3.2366943359375
0.81146240234375,-1.998291015625,-2.164306640625,-3.29345703125
0.80657958984375,-2.02056884765625,-2.19390869140625,-3.35784912109375
0.80169677734375,-2.05657958984375,-2.22015380859375,-3.4112548828125
0.79681396484375,-2.0831298828125,-2.2509765625,-3.48388671875
0.79193115234375,-2.09320068359375,-2.28302001953125,-3.54522705078125
0.78704833984375,-2.1282958984375,-2.31689453125,-3.602294921875
0.78216552734375,-2.15911865234375,-2.34832763671875,-3.67950439453125
0.77728271484375,-2.18536376953125,-2.3785400390625,-3.743896484375
0.77239990234375,-2.22320556640625,-2.40386962890625,-3.80645751953125
0.76751708984375,-2.249755859375,-2.44903564453125,-3.8830566406249996
0.76263427734375,-2.2894287109375,-2.493896484375,-3.9694213867187496
0.75775146484375,-2.3040771484375,-2.520751953125,-4.03350830078125
0.75286865234375,-2.3419189453125,-2.56805419921875,-4.11529541015625
0.74798583984375,-2.37945556640625,-2.59857177734375,-4.1912841796875
0.74310302734375,-2.40631103515625,-2.64801025390625,-4.27154541015625
0.73822021484375,-2.43927001953125,-2.69500732421875,-4.35333251953125
0.73333740234375,-2.47650146484375,-2.74444580078125,-4.443359375
0.72845458984375,-2.51800537109375,-2.78045654296875,-4.5294189453125
0.72357177734375,-2.5518798828125,-2.8289794921875,-4.61456298828125
0.71868896484375,-2.59246826171875,-2.88665771484375,-4.7161865234375
0.71380615234375,-2.64068603515625,-2.921142578125,-4.80865478515625
0.70892333984375,-2.6824951171875,-2.99224853515625,-4.918212890625
0.70404052734375,-2.72430419921875,-3.04107666015625,-5.01861572265625
0.69915771484375,-2.77557373046875,-3.10211181640625,-5.123291015625
0.69427490234375,-2.8338623046875,-3.15093994140625,-5.225830078125
0.68939208984375,-2.86407470703125,-3.2098388671875,-5.35400390625
0.68450927734375,-2.9351806640625,-3.2891845703125,-5.48736572265625
0.67962646484375,-2.99102783203125,-3.35174560546875,-5.6005859375
0.67474365234375,-3.04718017578125,-3.436279296875,-5.75408935546875
0.66986083984375,-3.10821533203125,-3.48724365234375,-5.86639404296875
0.66497802734375,-3.1573486328125,-3.56842041015625,-6.025390625
0.66009521484375,-3.24371337890625,-3.65264892578125,-6.1767578125
0.65521240234375,-3.3050537109375,-3.7335205078125,-6.3385009765625
0.65032958984375,-3.382568359375,-3.8177490234374996,-6.512451171875
0.64544677734375,-3.45977783203125,-3.9047241210937504,-6.6802978515625
0.64056396484375,-3.53668212890625,-4.01519775390625,-6.8817138671875
0.63568115234375,-3.61541748046875,-4.09759521484375,-7.0526123046875
0.63079833984375,-3.71429443359375,-4.21875,-7.269287109375
0.62591552734375,-3.80615234375,-4.32159423828125,-7.476806640625
0.62103271484375,-3.91387939453125,-4.4476318359375,-7.7178955078125
0.61614990234375,-4.01458740234375,-4.571533203125,-7.958984374999999
0.61126708984375,-4.11163330078125,-4.7052001953125,-8.203125
0.60638427734375,-4.21478271484375,-4.8297119140625,-8.45947265625
0.60150146484375,-4.3524169921875,-4.971923828125,-8.7310791015625
0.59661865234375,-4.48150634765625,-5.12786865234375,-9.0301513671875
0.59173583984375,-4.61273193359375,-5.2862548828125,-9.3353271484375
0.58685302734375,-4.75830078125,-5.46112060546875,-9.6527099609375
0.58197021484375,-4.91546630859375,-5.63446044921875,-10.0006103515625
0.57708740234375,-5.04730224609375,-5.81207275390625,-10.3546142578125
0.57220458984375,-5.22674560546875,-6.0125732421875,-10.7269287109375
0.56732177734375,-5.39764404296875,-6.2103271484375,-11.1175537109375
0.56243896484375,-5.5828857421875,-6.427001953125,-11.5264892578125
0.55755615234375,-5.7635498046875,-6.6436767578125,-11.944580078125
0.55267333984375,-5.958251953125,-6.8878173828125,-12.40234375
0.54779052734375,-6.16241455078125,-7.122802734375,-12.8631591796875
0.54290771484375,-6.378173828125,-7.3577880859375,-13.3453369140625
0.53802490234375,-6.6070556640625,-7.623291015625,-13.848876953125
0.53314208984375,-6.829833984375,-7.904052734375,-14.3646240234375
0.52825927734375,-7.0587158203125,-8.1756591796875,-14.8956298828125
0.52337646484375,-7.3150634765625,-8.4625244140625,-15.472412109375
0.51849365234375,-7.562255859375,-8.7677001953125,-16.0308837890625
0.51361083984375,-7.833862304687499,-9.063720703125,-16.607666015625
0.50872802734375,-8.0810546875,-9.38720703125,-17.2119140625
0.50384521484375,-8.3740234375,-9.6923828125,-17.822265625
0.49896240234375,-8.63037109375,-10.0189208984375,-18.450927734375
0.49407958984375,-8.935546875,-10.3485107421875,-19.07958984375
0.48919677734375,-9.2010498046875,-10.6903076171875,-19.7174072265625
0.48431396484375,-9.4940185546875,-11.0137939453125,-20.3521728515625
0.47943115234375,-9.7930908203125,-11.358642578125,-20.989990234375
0.47454833984375,-10.089111328125,-11.6912841796875,-21.6552734375
0.46966552734375,-10.369873046875,-12.030029296875,-22.2869873046875
0.46478271484375,-10.6658935546875,-12.36572265625,-22.9339599609375
0.45989990234375,-10.9588623046875,-12.7105712890625,-23.57177734375
0.45501708984375,-11.236572265625,-13.0401611328125,-24.1912841796875
0.45013427734375,-11.53564453125,-13.360595703125,-24.822998046875
0.44525146484375,-11.81640625,-13.6962890625,-25.4241943359375
0.44036865234375,-12.0941162109375,-14.013671875,-26.031494140625
0.43548583984375,-12.371826171875,-14.3035888671875,-26.6265869140625
0.43060302734375,-12.63427734375,-14.6148681640625,-27.203369140625
0.42572021484375,-12.8936767578125,-14.9078369140625,-27.7557373046875
0.42083740234375,-13.140869140625,-15.2069091796875,-28.302001953125
0.41595458984375,-13.3941650390625,-15.490722656250002,-28.84521484375
0.41107177734375,-13.6199951171875,-15.7562255859375,-29.3548583984375
0.40618896484375,-13.873291015625,-16.0186767578125,-29.8858642578125
0.40130615234375,-14.1021728515625,-16.2872314453125,-30.3680419921875
0.39642333984375,-14.3280029296875,-16.534423828125,-30.8746337890625
0.39154052734375,-14.5538330078125,-16.78466796875,-31.341552734374996
0.38665771484375,-14.7796630859375,-17.041015625,-31.8115234375
0.38177490234375,-14.996337890625,-17.279052734375,-32.2845458984375
0.37689208984375,-15.2191162109375,-17.5323486328125,-32.757568359375
0.37200927734375,-15.463256835937502,-17.7764892578125,-33.209228515625
0.36712646484375,-15.667724609374998,-18.011474609375,-33.660888671875
0.36224365234375,-15.869140625,-18.2342529296875,-34.075927734375
0.35736083984375,-16.0247802734375,-18.4112548828125,-34.4573974609375
0.35247802734375,-16.1590576171875,-18.54248046875,-34.7900390625
0.34759521484375,-16.2506103515625,-18.61572265625,-35.0433349609375
0.34271240234375,-16.30859375,-18.6859130859375,-35.3118896484375
0.33782958984375,-16.3543701171875,-18.707275390625,-35.5072021484375
0.33294677734375,-16.39404296875,-18.7469482421875,-35.7208251953125
0.32806396484375,-16.3970947265625,-18.76220703125,-35.894775390625
0.32318115234375,-16.4337158203125,-18.768310546875,-36.0687255859375
0.31829833984375,-16.4642333984375,-18.7774658203125,-36.2548828125
0.31341552734375,-16.4764404296875,-18.768310546875,-36.4044189453125
0.30853271484375,-16.4825439453125,-18.7591552734375,-36.5447998046875
0.30364990234375,-16.497802734375,-18.75,-36.68212890625
0.29876708984375,-16.485595703125,-18.75,-36.810302734375
0.29388427734375,-16.5008544921875,-18.707275390625,-36.920166015625
0.28900146484375,-16.4886474609375,-18.6798095703125,-37.017822265625
0.28411865234375,-16.4825439453125,-18.64013671875,-37.1002197265625
0.27923583984375,-16.46728515625,-18.5882568359375,-37.1856689453125
0.27435302734375,-16.4337158203125,-18.5546875,-37.2406005859375
0.26947021484375,-16.41845703125,-18.4783935546875,-37.2894287109375
0.26458740234375,-16.3848876953125,-18.414306640625,-37.347412109375
0.25970458984375,-16.3482666015625,-18.341064453125,-37.359619140625
0.25482177734375,-16.302490234375,-18.267822265625,-37.3870849609375
0.24993896484375,-16.265869140625,-18.1854248046875,-37.3931884765625
0.24505615234375,-16.19873046875,-18.096923828125,-37.384033203125
0.24017333984375,-16.168212890625,-18.0023193359375,-37.36572265625
0.23529052734375,-16.0980224609375,-17.9107666015625,-37.347412109375
0.23040771484375,-16.033935546875,-17.8070068359375,-37.322998046875
0.22552490234375,-15.985107421875002,-17.7032470703125,-37.26806640625
0.22064208984375,-15.899658203125,-17.5994873046875,-37.225341796875
0.21575927734375,-15.8416748046875,-17.49267578125,-37.158203125
0.21087646484375,-15.7501220703125,-17.3675537109375,-37.0941162109375
0.20599365234375,-15.670776367187498,-17.2393798828125,-37.02392578125
0.20111083984375,-15.585327148437502,-17.132568359375,-36.9354248046875
0.19622802734375,-15.509033203125,-17.00439453125,-36.8560791015625
0.19134521484375,-15.423583984374998,-16.8731689453125,-36.7462158203125
0.18646240234375,-15.325927734375,-16.76025390625,-36.6546630859375
0.18157958984375,-15.228271484375,-16.6107177734375,-36.5570068359375
0.17669677734375,-15.1214599609375,-16.4886474609375,-36.4501953125
0.17181396484375,-15.032958984375,-16.36962890625,-36.328125
0.16693115234375,-14.9383544921875,-16.217041015625,-36.2091064453125
0.16204833984375,-14.8284912109375,-16.0919189453125,-36.077880859375
0.15716552734375,-14.73388671875,-15.945434570312498,-35.9466552734375
0.15228271484375,-14.6087646484375,-15.8050537109375,-35.8062744140625
0.14739990234375,-14.501953125,-15.655517578125,-35.6689453125
0.14251708984375,-14.3951416015625,-15.524291992187502,-35.5316162109375
0.13763427734375,-14.2913818359375,-15.359497070312498,-35.3759765625
0.13275146484375,-14.166259765625,-15.2191162109375,-35.2264404296875
0.12786865234375,-14.0472412109375,-15.069580078125,-35.064697265625
0.12298583984375,-13.934326171875,-14.9078369140625,-34.918212890625
0.11810302734375,-13.824462890625,-14.752197265625,-34.75341796875
0.11322021484375,-13.7115478515625,-14.599609375,-34.6099853515625
0.10833740234375,-13.6077880859375,-14.4500732421875,-34.43603515625
0.10345458984375,-13.5040283203125,-14.276123046875,-34.2620849609375
0.09857177734375,-13.3758544921875,-14.1265869140625,-34.0850830078125
0.09368896484375,-13.28125,-13.9556884765625,-33.917236328125
0.08880615234375,-13.1622314453125,-13.8092041015625,-33.746337890625
0.08392333984375,-13.0584716796875,-13.653564453125,-33.563232421875
0.07904052734375,-12.9425048828125,-13.5009765625,-33.367919921875
0.07415771484375,-12.841796875,-13.348388671875,-33.16650390625
0.06927490234375,-12.7349853515625,-13.2049560546875,-32.965087890625
0.06439208984375,-12.615966796875,-13.055419921875,-32.7667236328125
0.05950927734375,-12.5091552734375,-12.9119873046875,-32.55615234375
0.05462646484375,-12.3992919921875,-12.7716064453125,-32.3455810546875
0.04974365234375,-12.286376953125,-12.615966796875,-32.14111328125
0.04486083984375,-12.17041015625,-12.4847412109375,-31.9244384765625
0.03997802734375,-12.066650390625,-12.3443603515625,-31.689453125
0.03509521484375,-11.956787109375,-12.2100830078125,-31.460571289062496
0.03021240234375,-11.85302734375,-12.07275390625,-31.231689453125004
0.02532958984375,-11.7431640625,-11.932373046875,-30.975341796874996
0.02044677734375,-11.6180419921875,-11.810302734375,-30.74951171875
0.01556396484375,-11.5264892578125,-11.669921875,-30.48095703125
0.01068115234375,-11.41357421875,-11.56005859375,-30.23681640625
0.00579833984375,-11.3037109375,-11.431884765625,-29.9713134765625
0.00091552734375,-11.2060546875,-11.309814453125,-29.705810546875
-0.00396728515625,-11.0992431640625,-11.199951171875,-29.4403076171875
-0.00885009765625,-10.9893798828125,-11.0748291015625,-29.1717529296875
-0.01373291015625,-10.87646484375,-10.980224609375,-28.8909912109375
-0.01861572265625,-10.7818603515625,-10.858154296875,-28.5980224609375
-0.02349853515625,-10.6597900390625,-10.772705078125,-28.3172607421875
-0.02838134765625,-10.577392578125,-10.6475830078125,-28.01513671875
-0.03326416015625,-10.4644775390625,-10.540771484375,-27.734375
-0.03814697265625,-10.382080078125,-10.4461669921875,-27.44140625
-0.04302978515625,-10.2630615234375,-10.36376953125,-27.1697998046875
-0.04791259765625,-10.162353515625,-10.260009765625,-26.89208984375
-0.05279541015625,-10.05859375,-10.162353515625,-26.611328125
-0.05767822265625,-9.9578857421875,-10.0830078125,-26.3336181640625
-0.06256103515625,-9.87548828125,-9.9822998046875,-26.0467529296875
-0.06744384765625,-9.7686767578125,-9.8907470703125,-25.7720947265625
-0.07232666015625,-9.6710205078125,-9.814453125,-25.494384765625
-0.07720947265625,-9.58251953125,-9.716796875,-25.213623046875
-0.08209228515625,-9.48486328125,-9.6405029296875,-24.9237060546875
-0.08697509765625,-9.3994140625,-9.55810546875,-24.6490478515625
-0.09185791015625,-9.31396484375,-9.4757080078125,-24.3560791015625
-0.09674072265625,-9.234619140625,-9.3963623046875,-24.0631103515625
-0.10162353515625,-9.14306640625,-9.332275390625,-23.7823486328125
-0.10650634765625,-9.063720703125,-9.24072265625,-23.480224609375
-0.11138916015625,-8.9813232421875,-9.1827392578125,-23.1964111328125
-0.11627197265625,-8.9111328125,-9.100341796875,-22.9095458984375
-0.12115478515625,-8.8287353515625,-9.0362548828125,-22.613525390625
-0.12603759765625,-8.7371826171875,-8.9508056640625,-22.3297119140625
-0.13092041015625,-8.6639404296875,-8.8775634765625,-22.0245361328125
-0.13580322265625,-8.59375,-8.8165283203125,-21.722412109375
-0.14068603515625,-8.5205078125,-8.7310791015625,-21.4263916015625
-0.14556884765625,-8.4442138671875,-8.6761474609375,-21.136474609375
-0.15045166015625,-8.380126953125,-8.599853515625,-20.8465576171875
-0.15533447265625,-8.319091796875,-8.5479736328125,-20.54443359375
-0.16021728515625,-8.2366943359375,-8.4716796875,-20.25146484375
-0.16510009765625,-8.1787109375,-8.4197998046875,-19.964599609375
-0.16998291015625,-8.1085205078125,-8.3404541015625,-19.677734375
-0.17486572265625,-8.050537109375,-8.2977294921875,-19.390869140625
-0.17974853515625,-7.97119140625,-8.2275390625,-19.1009521484375
-0.18463134765625,-7.9193115234375,-8.160400390625,-18.8262939453125
-0.18951416015625,-7.849121093749999,-8.1085205078125,-18.548583984375
-0.19439697265625,-7.788085937499999,-8.038330078125,-18.280029296875
-0.19927978515625,-7.727050781249999,-7.9803466796875,-17.9962158203125
-0.20416259765625,-7.67822265625,-7.9254150390625,-17.724609375
-0.20904541015625,-7.611083984375,-7.882690429687499,-17.4560546875
-0.21392822265625,-7.5439453125,-7.8155517578125,-17.2027587890625
-0.21881103515625,-7.501220703125,-7.772827148437499,-16.9464111328125
-0.22369384765625,-7.4310302734375,-7.7178955078125,-16.693115234375
-0.22857666015625,-7.379150390625,-7.6629638671875,-16.44287109375
-0.23345947265625,-7.318115234375,-7.6141357421875,-16.1865234375
-0.23834228515625,-7.2540283203125,-7.5714111328125,-15.9423828125
-0.24322509765625,-7.1929931640625,-7.513427734375,-15.701293945312498
-0.24810791015625,-7.14111328125,-7.4676513671875,-15.472412109375
-0.25299072265625,-7.0953369140625,-7.4249267578125,-15.22216796875
-0.25787353515625,-7.0343017578125,-7.379150390625,-14.9688720703125
-0.26275634765625,-6.976318359375,-7.3272705078125,-14.739990234375
-0.26763916015625,-6.927490234375,-7.2967529296875,-14.495849609375
-0.27252197265625,-6.87255859375,-7.2296142578125,-14.27001953125
-0.27740478515625,-6.82373046875,-7.208251953125,-14.044189453125
-0.28228759765625,-6.7840576171875,-7.1624755859375,-13.818359375
-0.28717041015625,-6.732177734375,-7.11669921875,-13.61083984375
